# energy grid [eV]     epsi_x  epsi_y  epsi_z
#
    0.931837838    7.215714861    7.337655712    0.853129110
    0.941846847    7.516039004    7.601344822    0.917101912
    0.951855856    7.428362798    7.462449447    0.999866151
    0.961864865    6.993070893    6.982655000    1.106814622
    0.971873874    6.378666008    6.343469348    1.245193682
    0.981882883    5.765079988    5.722727650    1.423813791
    0.991891892    5.266451185    5.226449732    1.651961567
    1.001900901    4.927636188    4.893184294    1.936230381
    1.011909910    4.746860147    4.718235761    2.272954664
    1.021918919    4.688118956    4.665004384    2.634760724
    1.031927928    4.680266743    4.662711708    2.957220215
    1.041936937    4.624060229    4.612218188    3.147179681
    1.051945946    4.433436121    4.426734637    3.132519076
    1.061954955    4.092091260    4.089095766    2.919398524
    1.071963964    3.658647789    3.657809408    2.587182149
    1.081972973    3.212652395    3.212880498    2.227579089
    1.091981982    2.808018438    2.808689657    1.899768520
    1.101990991    2.465747623    2.466511782    1.626878617
    1.112000000    2.186412104    2.187040632    1.410548196
    1.122009009    1.962320292    1.962624646    1.243790580
    1.132018018    1.784211654    1.784003201    1.117847503
    1.142027027    1.643952046    1.643023491    1.024889695
    1.152036036    1.535238769    1.533363254    0.958688069
    1.162045045    1.453453330    1.450412876    0.914445336
    1.172054054    1.395096837    1.390768618    0.888347198
    1.182063063    1.356885969    1.351422906    0.877235387
    1.192072072    1.334556503    1.328650111    0.878850212
    1.202081081    1.321839180    1.316852718    0.892625716
    1.212090090    1.310904648    1.308421374    0.920079945
    1.222099099    1.295023185    1.295824294    0.964193297
    1.232108108    1.270545291    1.274156168    1.028578612
    1.242117117    1.235418961    1.240751196    1.117226537
    1.252126126    1.188500454    1.194460261    1.234614421
    1.262135135    1.132500799    1.138097475    1.385458205
    1.272144144    1.074558359    1.079069031    1.573481631
    1.282153153    1.021933090    1.025101168    1.799775517
    1.292162162    0.978569439    0.980492303    2.063505925
    1.302171171    0.945648606    0.946419904    2.366958682
    1.312180180    0.923498700    0.923008956    2.718300376
    1.322189189    0.911666045    0.909801293    3.119377929
    1.332198198    0.907019412    0.904027347    3.538517725
    1.342207207    0.902183031    0.898838353    3.889057293
    1.352216216    0.887255641    0.884557177    4.049494129
    1.362225225    0.855777600    0.854289743    3.941310361
    1.372234234    0.809591281    0.809155884    3.596049083
    1.382243243    0.756506697    0.756652255    3.125910764
    1.392252252    0.704327102    0.704726184    2.641304245
    1.402261261    0.657697200    0.658231707    2.206663984
    1.412270270    0.618270740    0.618912687    1.844193126
    1.422279279    0.585954103    0.586687742    1.552548771
    1.432288288    0.559934886    0.560739458    1.321347374
    1.442297297    0.539241111    0.540094714    1.138658774
    1.452306306    0.522976423    0.523859361    0.993920130
    1.462315315    0.510432727    0.511323820    0.878657483
    1.472324324    0.501182120    0.502051316    0.786365856
    1.482333333    0.495103619    0.495910323    0.712154182
    1.492342342    0.492308007    0.493005683    0.652385060
    1.502351351    0.493053186    0.493591501    0.604378904
    1.512360360    0.497730605    0.498051906    0.566192118
    1.522369369    0.506909525    0.506942240    0.536460004
    1.532378378    0.521405384    0.521056321    0.514291109
    1.542387387    0.542360163    0.541506220    0.499199047
    1.552396396    0.571331503    0.569811832    0.491053854
    1.562405405    0.610373193    0.607986098    0.490020667
    1.572414414    0.662044253    0.658561266    0.496417832
    1.582423423    0.729179282    0.724406512    0.510360178
    1.592432432    0.814050801    0.807997881    0.530991464
    1.602441441    0.916302723    0.909539991    0.555264488
    1.612450450    1.029208277    1.023386562    0.577052171
    1.622459459    1.135743374    1.133797565    0.588604442
    1.632468468    1.210198184    1.215239059    0.585144605
    1.642477477    1.231063511    1.244031212    0.568545394
    1.652486486    1.197116274    1.215751885    0.545713336
    1.662495495    1.127572599    1.148184514    0.524078601
    1.672504505    1.045984661    1.065818969    0.508790470
    1.682513514    0.967980986    0.986272111    0.502524692
    1.692522523    0.901377822    0.919058267    0.506457243
    1.702531532    0.850228945    0.868771698    0.521132321
    1.712540541    0.816208217    0.836308470    0.546708502
    1.722549550    0.797943666    0.818507988    0.582414585
    1.732558559    0.789721533    0.807423823    0.625193425
    1.742567568    0.781170246    0.791486033    0.668246351
    1.752576577    0.760942266    0.761132699    0.701846757
    1.762585586    0.723974640    0.715411076    0.718680840
    1.772594595    0.674974913    0.661831580    0.720045890
    1.782603604    0.623667643    0.609861859    0.715009985
    1.792612613    0.577936997    0.565621743    0.713105815
    1.802621622    0.541104371    0.530896444    0.718451813
    1.812630631    0.512707446    0.504402485    0.728530465
    1.822639640    0.490380005    0.483533537    0.736827983
    1.832648649    0.471958127    0.466248357    0.738449677
    1.842657658    0.456994852    0.452321953    0.734774216
    1.852666667    0.446611502    0.442976510    0.732282502
    1.862675676    0.442248524    0.439621511    0.737864983
    1.872684685    0.444721529    0.443007874    0.756180446
    1.882693694    0.453773471    0.452826572    0.789941318
